pid,pid_name
04CB0177,FinePix F10 (DSC)
04CB0179,Finepix F10 (PTP)
04CB0186,FinePix S5200/S5600 Zoom (DSC)
04CB0188,FinePix S5200/S5600 Zoom (PTP)
04CB018E,FinePix S9500 Zoom (DSC)
04CB018F,FinePix S9500 Zoom (PTP)
04CB0192,FinePix E900 Zoom (DSC)
04CB0193,FinePix E900 Zoom (PTP)
04CB019B,FinePix F30 (PTP)
04CB01AF,FinePix A700 (PTP)
04CB01BF,FinePix F6000fd/S6500fd Zoom (PTP)
04CB01C0,FinePix F20 (PTP)
04CB01C1,FinePix F31fd (PTP)
04CB01C4,FinePix S5700 Zoom (PTP)
04CB01C5,FinePix F40fd (PTP)
04CB01C6,FinePix A820 Zoom (PTP)
04CB01D2,FinePix A800 Zoom (PTP)
04CB01D3,FinePix A920 (PTP)
04CB01D4,FinePix F50fd (PTP)
04CB01D5,FinePix F47 (PTP)
04CB01F7,FinePix J250 (PTP)
04CB01FD,A160
04CB023E,FinePix AX300
04CB0240,FinePix S2950 Digital Camera
04CB0241,FinePix S3200 Digital Camera
04CB0278,FinePix JV300
04CC1122,Hub
04CC1520,USB 2.0 Hub (Avocent KVM)
04CC1521,USB 2.0 Hub
04CC1A62,GW Instek GSP-830 Spectrum Analyzer (HID)
04CC2323,Ux500 serial debug port
04CC2533,NFC device (PN533)
04CC8116,Camera
04CE0002,SL11R-IDE IDE Bridge
04CE0100,USB2PRN Printer Class
04CE0300,Phantom 336CX - C3 scanner
04CE04CE,SL11DEMO, VID: 0x4ce, PID: 0x4ce
04CE07D1,SL11R, VID: 0x4ce, PID: 0x07D1
04CF0022,OCZ Alchemy Series Elixir II Keyboard
04CF0800,MTP800 Mass Storage Device
04CF8810,CS8810 Mass Storage Device
04CF8811,CS8811 Mass Storage Device
04CF8813,CS8813 Mass Storage Device
04CF8818,USB2.0 to ATAPI Bridge Controller
04CF8819,USB 2.0 SD/MMC Reader
04CF9920,CS8819A2-114 Mass Storage Device
04D20070,ADA70 Speakers
04D20305,Non-Compliant Audio Device
04D20311,ADA-310 Speakers
04D22060,Claritel-i750 - vp
04D2FF05,ADA-305 Speakers
04D2FF47,Lansing HID Audio Controls
04D2FF49,Lansing HID Audio Controls
04D71BE4,Bluetooth Device
04D80002,PicoLCD 20x2
04D80003,PICkit 2 Microcontroller Programmer
04D8000A,CDC RS-232 Emulation Demo
04D8000B,PIC18F2550 (32K Flashable 10 Channel, 10 Bit A/D USB Microcontroller)
04D80032,PICkit1
04D80033,PICkit2
04D80036,PICkit Serial Analyzer
04D800E0,PIC32 Starter Board
04D80A04,AGP LIN Serial Analyzer
04D88000,In-Circuit Debugger
04D88001,ICD2 in-circuit debugger
04D88101,PIC24F Starter Kit
04D88107,Microstick II
04D8900A,PICkit3
04D8C001,PicoLCD 20x4
04D8F8DA,Hughski Ltd. ColorHug
04D8FAFF,Dangerous Prototypes BusPirate v4 Bootloader mode
04D8FB00,Dangerous Prototypes BusPirate v4
04D8FBB2,GCUSB-nStep stepper motor controller
04D8FBBA,DiscFerret Magnetic Disc Analyser (bootloader mode)
04D8FBBB,DiscFerret Magnetic Disc Analyser (active mode)
04D8FC92,Open Bench Logic Sniffer
04D8FFEF,PICoPLC [APStech]
04D90022,Portable Keyboard
04D9048E,Optical Mouse
04D90499,Optical Mouse
04D91203,Keyboard
04D91400,PS/2 keyboard + mouse controller
04D91503,Shortboard Lefty
04D91603,Keyboard
04D92013,Keyboard [Das Keyboard]
04D92221,Keyboard
04D92323,Keyboard
04D92832,1channel Telephone line recorder
04D9A055,Keyboard
04DA0901,LS-120 Camera
04DA0912,SDR-S10
04DA0B01,CD-R/RW Drive
04DA0B03,SuperDisk 240MB
04DA0D01,CD-R Drive KXL-840AN
04DA0D09,CD-R Drive KXL-RW32AN
04DA0D0A,CD-R Drive KXL-CB20AN
04DA0D0D,CDRCB03
04DA0D0E,DVD-ROM & CD-R/RW
04DA0F40,Printer
04DA104D,Elite Panaboard UB-T880 (HID)
04DA104E,Elite Panaboard Pen Adaptor (HID)
04DA1500,MFSUSB Driver
04DA1800,DY-WL10 802.11abgn Adapter [Broadcom BCM4323]
04DA1B00,MultiMediaCard
04DA2121,EB-VS6
04DA2316,DVC Mass Storage Device
04DA2317,DVC USB-SERIAL Driver for WinXP
04DA2318,NV-GS11/230/250 (webcam mode)
04DA2319,NV-GS15 (webcam mode)
04DA231A,NV-GS11/230/250 (DV mode)
04DA231D,DVC Web Camera Device
04DA231E,DVC DV Stream Device
04DA2372,Lumix Camera (Storage mode)
04DA2374,Lumix Camera (PTP mode)
04DA2451,HDC-SD9
04DA2497,HDC-TM700
04DA250C,Gobi Wireless Modem (QDL mode)
04DA250D,Gobi Wireless Modem
04DA3904,N5HBZ0000055 802.11abgn Wireless Adapter [Atheros AR7010+AR9280]
04DA3C04,JT-P100MR-20 [ePassport Reader]
04DD13A6,MFC2000
04DD6006,AL-1216
04DD6007,AL-1045
04DD6008,AL-1255
04DD6009,AL-1530CS
04DD600A,AL-1540CS
04DD600B,AL-1456
04DD600C,AL-1555
04DD600D,AL-1225
04DD600E,AL-1551CS
04DD600F,AR-122E
04DD6010,AR-152E
04DD6011,AR-157E
04DD6012,SN-1045
04DD6013,SN-1255
04DD6014,SN-1456
04DD6015,SN-1555
04DD6016,AR-153E
04DD6017,AR-122E N
04DD6018,AR-153E N
04DD6019,AR-152E N
04DD601A,AR-157E N
04DD601B,AL-1217
04DD601C,AL-1226
04DD601D,AR-123E
04DD6021,IS01
04DD7002,DVC Ver.1.0
04DD7004,VE-CG40U Digital Still Camera
04DD7005,VE-CG30 Digital Still Camera
04DD7007,VL-Z7S Digital Camcorder
04DD8004,Zaurus SL-5000D/SL-5500 PDA
04DD8005,Zaurus A-300
04DD8006,Zaurus SL-B500/SL-5600 PDA
04DD8007,Zaurus C-700 PDA
04DD9009,AR-M160
04DD9014,IM-DR80 Portable NetMD Player
04DD9031,Zaurus C-750/C-760/C-860/SL-C3000 PDA
04DD9032,Zaurus SL-6000
04DD903A,GSM GPRS
04DD9050,Zaurus C-860 PDA
04DD9056,Viewcam Z
04DD9073,AM-900
04DD9074,GSM GPRS
04DD90A9,Sharp Composite
04DD90D0,USB-to-Serial Comm. Port
04DD90F2,Sharp 3G GSM USB Control
04DD9120,WS004SH
04DD9122,WS007SH
04DD9123,W-ZERO3 ES Smartphone
04DD91A3,922SH Internet Machine
04DD939A,IS03
04E10201,Monitor Hub
04E60001,E-USB ATA Bridge
04E60002,eUSCSI SCSI Bridge
04E60003,eUSB SmartMedia Card Reader
04E60005,eUSB SmartMedia/CompactFlash Card Reader
04E60006,eUSB SmartMedia Card Reader
04E60007,Hifd
04E60009,eUSB ATA/ATAPI Adapter
04E6000A,eUSB CompactFlash Adapter
04E6000B,eUSCSI Bridge
04E6000C,eUSCSI Bridge
04E6000D,Dazzle MS
04E60012,Dazzle SD/MMC
04E60101,eUSB ATA Bridge (Sony Spressa USB CDRW)
04E60311,Dazzle DM-CF
04E60312,Dazzle DM-SD/MMC
04E60313,Dazzle SM
04E60314,Dazzle MS
04E60322,e-Film Reader-5
04E60325,eUSB ORCA Quad Reader
04E60327,Digital Media Reader
04E603FE,DMHS2 DFU Adapter
04E60406,eUSB SmartDM Reader
04E604E6,eUSB DFU Adapter
04E604E7,STCII DFU Adapter
04E604E8,eUSBDM DFU Adapter
04E604E9,DM-E DFU Adapter
04E60500,Veridicom 5thSense Fingerprint Sensor and eUSB SmartCard
04E60701,DCS200 Loader Device
04E60702,DVD Creation Station 200
04E60703,DVC100 Loader Device
04E60704,Digital Video Creator 100
04E61001,SCR300 Smart Card Reader
04E61010,USBAT-2 CompactFlash Card Reader
04E61014,e-Film Reader-3
04E61020,USBAT ATA/ATAPI Adapter
04E62007,RSA SecurID ComboReader
04E62009,Citibank Smart Card Reader
04E6200A,Reflex v.2 Smart Card Reader
04E6200D,STR391 Reader
04E65111,SCR331-DI SmartCard Reader
04E65113,SCR333 SmartCard Reader
04E65114,SCR331-DI SmartCard Reader
04E65115,SCR335 SmartCard Reader
04E65116,SCR331-LC1 / SCR3310 SmartCard Reader
04E65117,SCR3320 - Smart Card Reader
04E65118,Expresscard SIM Card Reader
04E65119,SCR3340 - ExpressCard54 Smart Card Reader
04E6511B,SmartCard Reader
04E6511D,SCR3311 Smart Card Reader
04E65120,SCR331-DI SmartCard Reader
04E65121,SDI010 Smart Card Reader
04E65151,SCR338 Keyboard Smart Card Reader
04E65292,SCL011 RFID reader
04E65410,SCR35xx Smart Card Reader
04E6E000,SCRx31 Reader
04E6E001,SCR331 SmartCard Reader
04E6E003,SPR532 PinPad SmartCard Reader
04E70001,TouchScreen
04E70002,Touchmonitor Interface 2600 Rev 2
04E70004,4000U CarrollTouch® Touchmonitor Interface
04E70007,2500U IntelliTouch® Touchmonitor Interface
04E70008,3000U AccuTouch® Touchmonitor Interface
04E70009,4000U CarrollTouch® Touchmonitor Interface
04E70020,Touchscreen Interface (2700)
04E70021,Touchmonitor Interface
04E70030,4500U CarrollTouch® Touchmonitor Interface
04E70032,Touchmonitor Interface
04E70033,Touchmonitor Interface
04E70041,5010 Surface Capacitive Touchmonitor Interface
04E70042,Touchmonitor Interface
04E70050,2216 AccuTouch® Touchmonitor Interface
04E70071,Touchmonitor Interface
04E70072,Touchmonitor Interface
04E70081,Touchmonitor Interface
04E70082,Touchmonitor Interface
04E700FF,Touchmonitor Interface
04E80100,Kingston Flash Drive (128MB)
04E80110,Connect3D Flash Drive
04E80111,Connect3D Flash Drive
04E80300,E2530 Phone (Mass storage mode)
04E81003,MP3 Player and Recorder
04E81006,SDC-200Z
04E8130C,NX100
04E81F06,HX-MU064DA portable harddisk
04E82018,WIS09ABGN LinkStick Wireless LAN Adapter
04E82035,Digital Photo Frame Mass Storage
04E82036,Digital Photo Frame Mini Monitor
04E83004,ML-4600
04E83005,Docuprint P1210
04E83008,ML-6060 laser printer
04E8300C,ML-1210 Printer
04E8300E,Laser Printer
04E83104,ML-3550N
04E83210,ML-5200A Laser Printer
04E83226,Laser Printer
04E83228,Laser Printer
04E8322A,Laser Printer
04E8322C,Laser Printer
04E83230,ML-1440
04E83232,Laser Printer
04E83236,ML-1450
04E83238,ML-1430
04E8323A,ML-1710 Printer
04E8323B,Phaser 3130
04E8323C,Laser Printer
04E8323D,Phaser 3120
04E8323E,Laser Printer
04E83240,Laser Printer
04E83242,ML-1510 Laser Printer
04E83248,Color Laser Printer
04E8324A,Laser Printer
04E8324C,ML-1740 Printer
04E8324D,Phaser 3121
04E83256,ML-1520 Laser Printer
04E8325B,Xerox Phaser 3117 Laser Printer
04E8325F,Phaser 3425 Laser Printer
04E83260,CLP-510 Color Laser Printer
04E83268,ML-1610 Mono Laser Printer
04E8326C,ML-2010P Mono Laser Printer
04E83276,ML-3050/ML-3051 Laser Printer
04E8328E,CLP-310 Color Laser Printer
04E83292,ML-1640 Series Laser Printer
04E83296,ML-2580N Mono Laser Printer
04E83297,ML-191x/ML-252x Laser Printer
04E8329F,CLP-325 Color Laser Printer
04E8330C,ML-1865
04E83310,ML-331x Series Laser Printer
04E83315,ML-2540 Series Laser Printer
04E83409,SCX-4216F Scanner
04E8340C,SCX-5x15 series
04E8340D,SCX-6x20 series
04E8340E,MFP 560 series
04E8340F,Printing Support
04E83412,SCX-4x20 series
04E83413,SCX-4100 Scanner
04E83415,Composite Device
04E83419,Composite Device
04E8341A,Printing Support
04E8341B,SCX-4200 series
04E8341C,Composite Device
04E8341D,Composite Device
04E8341F,Composite Device
04E83420,Composite Device
04E83426,SCX-4500 Laser Printer
04E8344F,SCX-3400 Series
04E83605,InkJet Color Printer
04E83606,InkJet Color Printer
04E83609,InkJet Color Printer
04E83902,InkJet Color Printer
04E83903,Xerox WorkCentre XK50cx
04E8390F,InkJet Color Printer
04E83911,SCX-1020 series
04E84005,GT-S8000 Jet (msc)
04E84F1F,GT-S8000 Jet (mtp)
04E85000,YP-MF series
04E85001,YP-100
04E85002,YP-30
04E85003,YP-700
04E85004,YP-30
04E85005,YP-300
04E85006,YP-750
04E8500D,MP3 Player
04E85010,Yepp YP-35
04E85011,YP-780
04E85013,YP-60
04E85015,yepp upgrade
04E8501B,MP3 Player
04E85021,Yepp YP-ST5
04E85026,YP-MT6V
04E85027,YP-T7
04E8502B,YP-F1
04E85032,YP-J70
04E8503B,YP-U1 MP3 Player
04E8503D,YP-T7F
04E85041,YP-Z5
04E85050,YP-U2 MP3 Player
04E85051,YP-F2R
04E85055,YP-T9
04E8507D,YP-U3 (mtp)
04E8507F,YP-T9J
04E85080,Yepp YP-K3 (msc)
04E85081,Yepp YP-K3 (mtp)
04E85082,YP-P2 (msc)
04E85083,YP-P2 (mtp)
04E8508A,YP-T10
04E8508B,YP-S5 MP3 Player
04E8508C,YP-S5
04E85090,YP-S3 (msc)
04E85091,YP-S3 (mtp)
04E85092,YP-U4 (msc)
04E85093,YP-U4 (mtp)
04E85095,YP-S2
04E8510F,YP-R1
04E85119,Yepp YP-P3
04E8511C,YP-Q2
04E85121,YP-U5
04E85123,Yepp YP-M1
04E85A00,YP-NEU
04E85A01,YP-NDU
04E85A03,Yepp MP3 Player
04E85A04,YP-800
04E85A08,YP-90
04E85A0F,Meizu M6 MiniPlayer
04E85B01,Memory Stick Reader/Writer
04E85B02,Memory Stick Reader/Writer
04E85B03,Memory Stick Reader/Writer
04E85B04,Memory Stick Reader/Writer
04E85B05,Memory Stick Reader/Writer
04E85B11,SEW-2001u Card
04E85F00,NEXiO Sync
04E85F01,NEXiO Sync
04E85F02,NEXiO Sync
04E85F03,NEXiO Sync
04E85F04,NEXiO Sync
04E85F05,STORY Station 1TB
04E86032,G2 Portable hard drive
04E860B3,M2 Portable Hard Drive
04E860C4,M2 Portable Hard Drive USB 3.0
04E86601,Mobile Phone
04E86602,Galaxy
04E86603,Galaxy
04E86611,MITs Sync
04E86613,MITs Sync
04E86615,MITs Sync
04E86617,MITs Sync
04E86619,MITs Sync
04E8661B,MITs Sync
04E8661E,Handheld
04E86620,Handheld
04E86622,Handheld
04E86624,Handheld
04E8662E,MITs Sync
04E86630,MITs Sync
04E86632,MITs Sync
04E8663E,D900e Phone
04E8663F,SGH-E720/SGH-E840
04E86640,Usb Modem Enumerator
04E86651,i8510 Innov8
04E86702,X830
04E86708,U600 Phone
04E86709,U600
04E86734,Juke
04E86759,D900e Media Player
04E8675A,D900e Mass Storage
04E8675B,D900e Camera
04E86772,Standalone LTE device (Trial)
04E86795,S5230
04E86802,Standalone HSPA device
04E86806,Composite LTE device (Trial)
04E86807,Composite HSPA device
04E8681C,Galaxy Portal/Spica/S
04E8681D,Galaxy Portal/Spica Android Phone
04E86843,E2530 Phone (Samsung Kies mode)
04E8684E,Wave (GT-S8500)
04E8685B,GT-I9100 Phone [Galaxy S II] (mass storage mode)
04E8685C,GT-I9250 Phone [Galaxy Nexus]
04E8685D,GT-I9100 Phone [Galaxy S II] (Download mode)
04E8685E,GT-I9100 Phone [Galaxy S II] (USB Debugging mode)
04E86860,GT-I9100-9400 Phone [Galaxy S 2-4] GT-P7500 [Galaxy Tab 10.1]
04E86865,GT-I9300 Phone [Galaxy S III] (PTP mode)
04E86866,GT-I9300 Phone [Galaxy S III] (debugging mode)
04E86875,GT-B3710 Standalone LTE device (Commercial)
04E86876,GT-B3710 LTE Modem
04E86877,Galaxy S
04E86888,GT-B3730 Composite LTE device (Commercial)
04E86889,GT-B3730 Composite LTE device (Commercial)
04E8689A,LTE Storage Driver [CMC2xx]
04E8689E,GT-S5670 [Galaxy Fit]
04E868AA,Reality
04E87011,SEW-2003U Card
04E87021,Bluetooth Device
04E87061,eHome Infrared Receiver
04E87080,Anycall SCH-W580
04E87081,Human Interface Device
04E88001,Handheld
04E8E020,SERI E02 SCOM 6200 UMTS Phone
04E8E021,SERI E02 SCOM 6200 Virtual UARTs
04E8E022,SERI E02 SCOM 6200 Flash Load Disk
04E8F000,Intensity 3 (Mass Storage Mode)
04E8FF30,SG_iMON
04EBE004,eHome Infrared Transceiver
04F10001,GC-QX3 Digital Still Camera
04F10004,GR-DVL815U Digital Video Camera
04F10006,DV Camera Storage
04F10008,GZ-MG30AA/MC500E Digital Video Camera
04F10009,GR-DX25EK Digital Video Camera
04F1000A,GR-D72 Digital Video Camera
04F11001,GC-A50 Camera Device
04F13008,MP-PRX1 Ethernet
04F13009,MP-XP7250 WLAN Adapter
04F20001,KU-8933 Keyboard
04F20002,NT68P81 Keyboard
04F20110,KU-2971 Keyboard
04F20111,KU-9908 Keyboard
04F20112,KU-8933 Keyboard with PS/2 Mouse port
04F20116,KU-2971/KU-0325 Keyboard
04F20200,KBR-0108
04F20201,Gaming Keyboard KPD0250
04F20220,Wireless HID Receiver
04F20402,Genius LuxeMate i200 Keyboard
04F20403,KU-0420 keyboard
04F20418,KU-0418 Tactical Pad
04F20760,Acer KU-0760 Keyboard
04F20841,HP Multimedia Keyboard
04F20860,2.4G Multimedia Wireless Kit
04F2A001,E-Video DC-100 Camera
04F2A120,ORITE CCD Webcam(PC370R)
04F2A121,ORITE CCD Webcam(PC370R)
04F2A122,ORITE CCD Webcam(PC370R)
04F2A123,ORITE CCD Webcam(PC370R)
04F2A124,ORITE CCD Webcam(PC370R)
04F2A128,PC Camera (SN9C202 + OV7663 + EEPROM)
04F2A133,Gateway Webcam
04F2A136,LabTec Webcam 5500
04F2A204,DSC WIA Device (1300)
04F2A208,DSC WIA Device (2320)
04F2A209,Labtec DC-2320
04F2A20A,DSC WIA Device (3310)
04F2A20C,DSC WIA Device (3320)
04F2A210,Audio Device
04F2B008,USB 2.0 Camera
04F2B009,Integrated Camera
04F2B010,Integrated Camera
04F2B012,1.3 MPixel UVC Webcam
04F2B013,USB 2.0 Camera
04F2B015,VGA 24fps UVC Webcam
04F2B016,VGA 30fps UVC Webcam
04F2B018,2M UVC Webcam
04F2B021,ViewSonic 1.3M, USB2.0 Webcam
04F2B022,Gateway USB 2.0 Webcam
04F2B023,Gateway USB 2.0 Webcam
04F2B024,USB 2.0 Webcam
04F2B025,Camera
04F2B027,Gateway USB 2.0 Webcam
04F2B028,VGA UVC Webcam
04F2B029,1.3M UVC Webcam
04F2B036,Asus Integrated 0.3M UVC Webcam
04F2B044,Acer CrystalEye Webcam
04F2B057,integrated USB webcam
04F2B059,CKF7037 HP webcam
04F2B071,2.0M UVC Webcam / CNF7129
04F2B091,Webcam
04F2B104,CNF7069 Webcam
04F2B107,CNF7070 Webcam
04F2B14C,CNF8050 Webcam
04F2B15C,Sony Vaio Integrated Camera
04F2B175,4-Port Hub
04F2B1AA,Webcam-101
04F2B1B4,Lenovo Integrated Camera
04F2B1B9,Asus Integrated Webcam
04F2B1CF,Lenovo Integrated Camera
04F2B1D6,CNF9055 Toshiba Webcam
04F2B213,Fujitsu Integrated Camera
04F2B217,Lenovo Integrated Camera (0.3MP)
04F2B221,integrated camera
04F2B230,Integrated HP HD Webcam
04F2B257,Lenovo Integrated Camera
04F2B26B,Sony Visual Communication Camera
04F2B272,Lenovo EasyCamera
04F2B2B0,Camera
04F2B2B9,Lenovo Integrated Camera UVC
04F2B2EA,Integrated Camera [ThinkPad]
04F2B330,Asus 720p CMOS webcam
04F30103,ActiveJet K-2024 Multimedia Keyboard
04F301A4,Wireless Keyboard
04F30210,Optical Mouse
04F30212,Laser Mouse
04F30214,Lynx M9 Optical Mouse
04F30230,3D Optical Mouse
04F30232,Mouse
04F302F4,2.4G Cordless Mouse
04F304A0,Dream Cheeky Stress/Panic Button
04F90002,HL-1050 Laser Printer
04F90005,Printer
04F90006,HL-1240 Laser Printer
04F90007,HL-1250 Laser Printer
04F90008,HL-1270 Laser Printer
04F90009,Printer
04F9000A,P2500 series
04F9000B,Printer
04F9000C,Printer
04F9000D,HL-1440 Laser Printer
04F9000E,HL-1450 series
04F9000F,HL-1470N series
04F90010,Printer
04F90011,Printer
04F90012,Printer
04F90013,Printer
04F90014,Printer
04F90015,Printer
04F90016,Printer
04F90017,Printer
04F90018,Printer
04F9001A,HL-1430 Laser Printer
04F9001C,Printer
04F9001E,Printer
04F90020,HL-5130 series
04F90021,HL-5140 series
04F90022,HL-5150D series
04F90023,HL-5170DN series
04F90024,Printer
04F90025,Printer
04F90027,HL-2030 Laser Printer
04F90028,Printer
04F90029,Printer
04F9002A,HL-52x0 series
04F9002B,HL-5250DN Printer
04F9002C,Printer
04F9002D,Printer
04F90039,HL-5340 series
04F90042,HL-2270DW Laser Printer
04F90100,MFC8600/9650 series
04F90101,MFC9600/9870 series
04F90102,MFC9750/1200 series
04F90104,MFC-8300J
04F90105,MFC-9600J
04F90106,MFC-7300C
04F90107,MFC-7400C
04F90108,MFC-9200C
04F90109,MFC-830
04F9010A,MFC-840
04F9010B,MFC-860
04F9010C,MFC-7400J
04F9010D,MFC-9200J
04F9010E,MFC3100C Scanner
04F9010F,MFC 5100C
04F90110,MFC4800 Scanner
04F90111,MFC 6800
04F90112,DCP1000 Port(FaxModem)
04F90113,MFC-8500
04F90114,MFC9700 Port(FaxModem)
04F90115,MFC9800 Scanner
04F90116,DCP1400 Scanner
04F90119,MFC-9660
04F9011B,MFC-9880
04F9011C,MFC-9760
04F9011D,MFC-9070
04F9011E,MFC-9180
04F9011F,MFC-9160
04F90120,MFC580 Port(FaxModem)
04F90121,MFC-590
04F90122,MFC-5100J
04F90129,Imagistics 2500 (MFC-8640D clone)
04F9012F,FAX-4750e
04F90132,MFC-5200C RemovableDisk
04F90135,MFC-100 Scanner
04F90136,MFC-150CL Scanner
04F9013C,MFC-890 Port
04F9013D,MFC-5200J Printer
04F9013E,MFC-4420C RemovableDisk
04F9013F,MFC-4820C RemovableDisk
04F90140,DCP-8020
04F90141,DCP-8025D
04F90142,MFC-8420
04F90143,MFC-8820D
04F90144,DCP-4020C RemovableDisk
04F90146,MFC-3220C
04F90147,FAX-1820C Printer
04F90148,MFC-3320CN Printer
04F90149,FAX-1920CN Printer
04F9014A,MFC-3420C
04F9014B,MFC-3820CN
04F9014D,FAX-1815C Printer
04F9014E,MFC-8820J
04F90150,MFC-8220 Port(FaxModem)
04F90151,MFC-8210J
04F90157,MFC-3420J Printer
04F90158,MFC-3820JN Port(FaxModem)
04F9015D,MFC Composite Device
04F9015E,DCP-8045D
04F9015F,MFC-8440
04F90160,MFC-8840D
04F90161,MFC-210C
04F90162,MFC-420CN Remote Setup Port
04F90163,MFC-410CN RemovableDisk
04F90165,MFC-620CN
04F90166,MFC-610CLN RemovableDisk
04F90168,MFC-620CLN
04F90169,DCP-110C RemovableDisk
04F9016B,DCP-310CN RemovableDisk
04F9016C,FAX-2440C Printer
04F9016D,MFC-5440CN
04F9016E,MFC-5840CN Remote Setup Port
04F90170,FAX-1840C Printer
04F90171,FAX-1835C Printer
04F90172,FAX-1940CN Printer
04F90173,MFC-3240C Remote Setup Port
04F90174,MFC-3340CN RemovableDisk
04F9017B,Imagistics sx2100
04F90180,MFC-7420
04F90181,MFC-7820N Port(FaxModem)
04F90182,Composite Device
04F90183,DCP-7020
04F90184,DCP-7025 Printer
04F90185,MFC-7220 Printer
04F90186,Composite Device
04F90187,FAX-2820 Printer
04F90188,FAX-2920 Printer
04F9018A,MFC-9420CN
04F9018C,DCP-115C
04F9018D,DCP-116C
04F9018E,DCP-117C
04F9018F,DCP-118C
04F90190,DCP-120C
04F90191,DCP-315CN
04F90192,DCP-340CW
04F90193,MFC-215C
04F90194,MFC-425CN
04F90195,MFC-820CW Remote Setup Port
04F90196,MFC-820CN Remote Setup Port
04F90197,MFC-640CW
04F9019A,MFC-840CLN Remote Setup Port
04F901A2,MFC-8640D
04F901A3,Composite Device
04F901A4,DCP-8065DN Printer
04F901A5,MFC-8460N Port(FaxModem)
04F901A6,MFC-8860DN Port(FaxModem)
04F901A7,MFC-8870DW Printer
04F901A8,DCP-130C
04F901A9,DCP-330C
04F901AA,DCP-540CN
04F901AB,MFC-240C
04F901AE,DCP-750CW RemovableDisk
04F901AF,MFC-440CN
04F901B0,MFC-660CN
04F901B1,MFC-665CW Remote Setup Port
04F901B2,MFC-845CW Remote Setup Port
04F901B4,MFC-460CN Remote Setup Port
04F901B5,MFC-630CD
04F901B6,MFC-850CDN
04F901B7,MFC-5460CN Remote Setup Port
04F901B8,MFC-5860CN
04F901BA,MFC-3360C
04F901BD,MFC-8660DN
04F901BE,DCP-750CN RemovableDisk
04F901BF,MFC-860CDN Remote Setup Port
04F901C0,DCP-128C
04F901C1,DCP-129C
04F901C2,DCP-131C
04F901C3,DCP-329C
04F901C4,DCP-331C
04F901C5,MFC-239C
04F901CA,MFC-9440CN Remote Setup Port
04F901CE,DCP-135C
04F901CF,DCP-150C
04F901D0,DCP-350C
04F901D1,DCP-560CN
04F901D4,MFC-230C
04F901D5,MFC-235C
04F901D6,MFC-260C
04F901DF,DCP-155C
04F901E0,MFC-265C
04F901E1,DCP-153C
04F901E2,DCP-157C
04F901E3,DCP-353C
04F901E4,DCP-357C
04F901E7,MFC-7340
04F901E9,DCP-7040
04F901EA,DCP-7030
04F901EB,MFC-7320
04F901F4,MFC-5890CN
04F90223,DCP-365CN
04F90248,DCP-7055 scanner/printer
04F91000,Printer
04F91002,Printer
04F92002,PTUSB Printing
04F92004,PT-2300/2310 p-Touch Laber Printer
04F92015,QL-500 P-touch label printer
04F92016,QL-550 P-touch label printer
04F9201A,PT-18R P-touch label printer
04F9201B,QL-650TD P-Touch Label Printer
04F92027,QL-560 P-Touch Label Printer
04F92100,Card Reader Writer
04FA2490,DS1490F 2-in-1 Fob, 1-Wire adapter
04FA4201,DS4201 Audio DAC
04FC0003,CM1092 / Wintech CM-5098 Optical Mouse
04FC0005,USB OpticalWheel Mouse
04FC0013,ViewMate Desktop Mouse CC2201
04FC0015,ViewMate Desktop Mouse CC2201
04FC00D3,00052486 / Laser Mouse M1052 [hama]
04FC0171,SPCA1527A/SPCA1528 SD card camera (Mass Storage mode)
04FC0201,RS232C Adapter
04FC0232,Fingerprint
04FC0538,Wireless Optical Mouse 2.4G [Bright]
04FC0561,Flexcam 100
04FC05D8,Wireless keyboard/mouse
04FC0C15,SPIF215A SATA bridge
04FC0C25,SATALink SPIF225A
04FC1528,SPCA1527A/SPCA1528 SD card camera (webcam mode)
04FC1533,Mass Storage
04FC2080,ASUS Webcam
04FC500C,CA500C Digital Camera
04FC504A,Aiptek Mini PenCam 1.3
04FC504B,Aiptek Mega PockerCam 1.3/Maxell MaxPocket LE 1.3
04FC5330,Digitrex 2110
04FC5331,Vivitar Vivicam 10
04FC5360,Sunplus Generic Digital Camera
04FC5720,Card Reader Driver
04FC7333,Finet Technology Palmpix DC-85
04FC757A,Aiptek, MP315 MP3 Player
04FCFFFF,PureDigital Ritz Disposable
04FD0003,Smart Card Reader II
05000001,DART Keyboard Mouse
05000002,DART-2 Keyboard
05020001,Handheld
05020736,Handheld
050215B1,PDA n311
05021631,c10 Series
05021632,c20 Series
050216E1,n10 Handheld Sync
050216E2,n20 Pocket PC Sync
050216E3,n30 Handheld Sync
05023202,Liquid
05023203,Liquid (Debug mode)
05023317,Liquid
05023325,Iconia tablet A500
05023341,Iconia tablet A500
0502D001,Divio NW801/DVC-V6+ Digital Camera
0506009D,HomeConnect Camera
050600A0,3CREB96 Bluetooth Adapter
050600A1,Bluetooth Device
050600A2,Bluetooth Device
050600DF,3Com Home Connect lite
05060100,HomeConnect ADSL Modem Driver
050603E8,3C19250 Ethernet [klsi]
05060A01,3CRSHEW696 Wireless Adapter
05060A11,3CRWE254G72 802.11g Adapter
050611F8,HomeConnect 3C460
05062922,HomeConnect Cable Modem External with
05063021,U.S.Robotics 56000 Voice FaxModem Pro
05064601,3C460B 10/100 Ethernet Adapter
